,db nflId,db name,rc nflId,rc name,play epa,expected epa,epa delta
1349,2555175,James Bradberry,2543468,Mike Evans,-1.663806,0.39799999999999996,-2.061806
3148,2552488,Marcus Peters,2543646,Bruce Ellington,-1.663417,-0.036000000000000004,-1.627417
440,2560725,Minkah Fitzpatrick,2543828,Quincy Enunwa,-1.66211,-0.051,-1.61111
594,2558067,Marlon Humphrey,2508061,Antonio Brown,-1.661445,0.114,-1.7754450000000002
886,2555277,Eli Apple,2543614,Donte Moncrief,-1.660681,0.05,-1.7106810000000001
754,2533062,Stephon Gilmore,2540202,Kenny Stills,-1.659972,0.384,-2.043972
664,2558067,Marlon Humphrey,2558950,Keon Hatcher,-1.65755,-1.095,-0.5625500000000001
2012,2533059,Morris Claiborne,2560988,Antonio Callaway,-1.65522,-0.061,-1.59422
164,2560964,Genard Avery,2543828,Quincy Enunwa,-1.652438,-0.051,-1.6014380000000001
3069,2556277,Marqui Christian,2505299,Antonio Gates,-1.651574,0.247,-1.898574
3703,494289,Sherrick McManis,2560836,Dante Pettis,-1.649251,0.414,-2.063251
4188,2558259,Shaquill Griffin,2540154,Keenan Allen,-1.647256,0.257,-1.9042560000000002
1997,2495343,Buster Skrine,497326,Golden Tate,-1.646555,-0.009000000000000001,-1.637555
229,2560916,Denzel Ward,2508061,Antonio Brown,-1.646325,0.114,-1.7603250000000001
4175,2560728,Tre Flowers,2532884,Marvin Jones,-1.645877,0.342,-1.9878770000000001
4255,2553637,Justin Coleman,2506106,Larry Fitzgerald,-1.645283,0.023,-1.668283
3114,2552488,Marcus Peters,2543495,Davante Adams,-1.644838,0.389,-2.0338380000000003
4116,2552448,Trae Waynes,2541388,Brice Butler,-1.643652,-0.061,-1.582652
1234,2543855,Bene' Benwikere,497328,Demaryius Thomas,-1.643484,0.371,-2.014484
796,2533062,Stephon Gilmore,2543471,Kelvin Benjamin,-1.6434,-0.493,-1.1503999999999999
212,2550164,T.J. Carrie,2553895,Adam Humphries,-1.642639,0.276,-1.918639
2345,2560830,Isaiah Oliver,2535698,Cole Beasley,-1.64255,0.435,-2.07755
1930,2533060,Dre Kirkpatrick,497322,Emmanuel Sanders,-1.642318,0.221,-1.863318
865,89756,Jason McCourty,2558129,Isaiah McKenzie,-1.64216,-0.172,-1.4701600000000001
3508,2557920,Jourdan Lewis,2495826,Vernon Davis,-1.641381,0.39399999999999996,-2.035381
1418,2557996,Kevin King,2552608,Stefon Diggs,-1.640357,-0.02,-1.620357
1729,2555394,Daryl Worley,2553913,Tyrell Williams,-1.639958,0.486,-2.125958
3406,2555280,Jalen Ramsey,2540165,DeAndre Hopkins,-1.639251,0.429,-2.068251
2417,2556559,Mike Hilton,2543488,Jarvis Landry,-1.638552,-0.036000000000000004,-1.602552
2773,2550613,Malcolm Butler,2530700,Dontrelle Inman,-1.636902,0.462,-2.0989020000000003
2090,2532877,Trumaine Johnson,2555317,Tajae Sharpe,-1.636095,0.146,-1.782095
4055,2552448,Trae Waynes,2560781,Christian Kirk,-1.635757,0.127,-1.762757
4262,2532861,Casey Hayward,2543471,Kelvin Benjamin,-1.634986,-0.493,-1.1419860000000002
1539,2560755,Josh Jackson,2556462,Robby Anderson,-1.634954,0.013999999999999999,-1.648954
3429,2557840,Chidobe Awuzie,2543496,Odell Beckham Jr.,-1.634887,0.305,-1.939887
431,2555539,Xavien Howard,2557848,Corey Davis,-1.633699,0.214,-1.847699
1472,2557996,Kevin King,2543498,Brandin Cooks,-1.633563,0.49200000000000005,-2.125563
449,2555539,Xavien Howard,2552487,Amari Cooper,-1.633389,0.27899999999999997,-1.912389
738,2533062,Stephon Gilmore,2561018,D.J. Chark,-1.632572,-0.498,-1.134572
1632,2540288,Darius Slay,2552458,Devin Funchess,-1.63249,0.001,-1.6334899999999999
4155,2539243,Bradley McDougald,2559248,Ricky Seals-Jones,-1.629604,-0.486,-1.143604
3207,2530510,Chris Harris,2532887,Jermaine Kearse,-1.628351,-0.17800000000000002,-1.4503510000000002
1390,2555175,James Bradberry,2543468,Mike Evans,-1.628208,0.39799999999999996,-2.026208
1684,2557955,Teez Tabor,2495448,Randall Cobb,-1.627948,0.084,-1.711948
2563,2557880,Josh Harvey-Clemons,2559248,Ricky Seals-Jones,-1.627657,-0.486,-1.141657
3668,2495108,Prince Amukamara,2543836,T.J. Jones,-1.626704,0.10400000000000001,-1.730704
3900,2307,Orlando Scandrick,2495450,A.J. Green,-1.621539,0.39299999999999996,-2.014539
2063,2495343,Buster Skrine,2560810,Anthony Miller,-1.619882,0.299,-1.918882
3732,2495251,Shareece Wright,2558877,Zach Pascal,-1.619716,-0.07,-1.5497159999999999
4376,2532861,Casey Hayward,2560888,Courtland Sutton,-1.619351,0.162,-1.781351
2854,2560884,M.J. Stewart,2543509,Allen Robinson,-1.616173,0.285,-1.901173
1931,2558786,Brandon Wilson,2560888,Courtland Sutton,-1.614641,0.162,-1.776641
620,2558067,Marlon Humphrey,2557848,Corey Davis,-1.607459,0.214,-1.821459
1429,2506789,Tramon Williams,2555343,Josh Doctson,-1.607004,-0.07,-1.537004
3628,2495108,Prince Amukamara,2543471,Kelvin Benjamin,-1.606759,-0.493,-1.113759
3215,2556278,Will Parks,2559248,Ricky Seals-Jones,-1.60618,-0.486,-1.12018
1187,2555277,Eli Apple,2532978,Jarius Wright,-1.605079,0.043,-1.6480789999999998
2875,2561039,Carlton Davis,2556519,Alex Erickson,-1.603299,-0.33899999999999997,-1.264299
1974,2556367,William Jackson,2553737,Eli Rogers,-1.601966,0.08800000000000001,-1.689966
3184,2543505,Bradley Roby,71269,Michael Crabtree,-1.6005,-0.079,-1.5215
1746,2558062,Gareon Conley,2532865,T.Y. Hilton,-1.598753,0.546,-2.144753
1549,2560755,Josh Jackson,2543836,T.J. Jones,-1.598342,0.10400000000000001,-1.702342
1434,2506789,Tramon Williams,2543491,Paul Richardson,-1.597455,0.322,-1.9194550000000001
385,2557961,Quincy Wilson,2557848,Corey Davis,-1.596235,0.214,-1.810235
1945,2556367,William Jackson,2540154,Keenan Allen,-1.591721,0.257,-1.8487209999999998
2511,496733,Joe Haden,2552458,Devin Funchess,-1.58866,0.001,-1.5896599999999999
103,2557958,Sidney Jones,2552487,Amari Cooper,-1.587533,0.27899999999999997,-1.866533
3369,2541162,A.J. Bouye,2560729,Robert Foster,-1.586607,0.747,-2.333607
68,2552689,Ronald Darby,2535698,Cole Beasley,-1.585033,0.435,-2.0200329999999997
4362,2560760,Derwin James,2540258,Travis Kelce,-1.584242,0.52,-2.104242
1832,2533060,Dre Kirkpatrick,2543759,Ryan Grant,-1.582929,0.087,-1.669929
2941,2558157,Ahkello Witherspoon,2532884,Marvin Jones,-1.582515,0.342,-1.924515
2452,2532946,Coty Sensabaugh,2543847,John Brown,-1.581444,0.168,-1.749444
3807,2540180,Tyrann Mathieu,2543614,Donte Moncrief,-1.581081,0.05,-1.631081
2481,496733,Joe Haden,2495450,A.J. Green,-1.580286,0.39299999999999996,-1.973286
2884,2506861,Brent Grimes,2556519,Alex Erickson,-1.579724,-0.33899999999999997,-1.240724
3759,2558853,Mike Tyson,2552399,Jeff Heuerman,-1.578285,-0.294,-1.284285
197,2560916,Denzel Ward,2540154,Keenan Allen,-1.5774,0.257,-1.8344
326,2543811,Pierre Desir,2543491,Paul Richardson,-1.57645,0.322,-1.89845
309,2560916,Denzel Ward,2558010,John Ross,-1.576128,-0.3,-1.276128
926,2539338,B.W. Webb,2495459,Torrey Smith,-1.576124,0.32,-1.8961240000000001
188,2560916,Denzel Ward,2543847,John Brown,-1.574598,0.168,-1.7425979999999999
171,2543637,Terrance Mitchell,1032,Jordy Nelson,-1.573443,0.17600000000000002,-1.7494429999999999
607,4365,Brandon Carr,2560988,Antonio Callaway,-1.570729,-0.061,-1.509729
3354,2555280,Jalen Ramsey,2508061,Antonio Brown,-1.563722,0.114,-1.6777220000000002
3015,2550654,K'Waun Williams,2541944,Russell Shepard,-1.562452,0.14300000000000002,-1.705452
1238,2558009,Budda Baker,497322,Emmanuel Sanders,-1.556004,0.221,-1.777004
4087,2540155,Xavier Rhodes,2543509,Allen Robinson,-1.554966,0.285,-1.839966
3145,2552488,Marcus Peters,2540258,Travis Kelce,-1.554586,0.52,-2.074586
1510,2560952,Jaire Alexander,2495331,Aldrick Robinson,-1.548919,0.239,-1.787919
3444,2552568,Byron Jones,2495893,Brandon Marshall,-1.54761,-0.168,-1.37961
2972,2550654,K'Waun Williams,2560781,Christian Kirk,-1.544001,0.127,-1.671001
2708,2558065,Adoree' Jackson,2552600,Nelson Agholor,-1.539301,0.204,-1.743301
2581,2558136,Fabian Moreau,2495448,Randall Cobb,-1.538595,0.084,-1.622595
2253,2539334,Desmond Trufant,2540158,Zach Ertz,-1.535031,0.207,-1.742031
3032,2558157,Ahkello Witherspoon,2558856,David Moore,-1.532572,0.254,-1.786572
3147,2556277,Marqui Christian,2540203,Levine Toilolo,-1.531736,0.7020000000000001,-2.233736
541,2561316,Jalen Davis,2559153,Keelan Cole,-1.529994,-0.053,-1.4769940000000001
1922,2556367,William Jackson,71269,Michael Crabtree,-1.524714,-0.079,-1.445714
784,2552255,Eric Rowe,2550284,Trey Burton,-1.520524,0.07,-1.590524
3081,2552488,Marcus Peters,2555214,Laquon Treadwell,-1.517517,-0.14300000000000002,-1.374517
3423,2552568,Byron Jones,2552458,Devin Funchess,-1.517263,0.001,-1.518263
1247,2557887,Haason Reddick,2558266,George Kittle,-1.516306,0.44,-1.9563059999999999
1169,2558061,Marshon Lattimore,2508061,Antonio Brown,-1.514781,0.114,-1.628781
1672,2540288,Darius Slay,2557863,Zay Jones,-1.511469,-0.109,-1.402469
3417,2556711,Jarrod Wilson,2560951,Jordan Akins,-1.509081,0.33299999999999996,-1.8420809999999999
2976,2560917,Fred Warner,2559248,Ricky Seals-Jones,-1.506246,-0.486,-1.020246
3621,2553500,Bryce Callahan,2532887,Jermaine Kearse,-1.50603,-0.17800000000000002,-1.32803
2239,2560914,Levi Wallace,497240,Rob Gronkowski,-1.503804,0.39899999999999997,-1.902804
3447,2557840,Chidobe Awuzie,2552430,Tyler Lockett,-1.503718,1.097,-2.600718
192,2550164,T.J. Carrie,2550256,Willie Snead,-1.502226,0.061,-1.563226
1882,2543474,Darqueze Dennard,2558149,JuJu Smith-Schuster,-1.502195,0.332,-1.834195
1682,2540288,Darius Slay,2552608,Stefon Diggs,-1.501899,-0.02,-1.481899
2669,2558136,Fabian Moreau,497326,Golden Tate,-1.501886,-0.009000000000000001,-1.4928860000000002
1785,2532986,Tahir Whitehead,2540215,Vance McDonald,-1.500986,0.258,-1.758986
555,4365,Brandon Carr,2543471,Kelvin Benjamin,-1.500186,-0.493,-1.007186
2604,2539943,D.J. Swearinger,2553454,Geoff Swaim,-1.498487,0.13699999999999998,-1.635487
3372,2541162,A.J. Bouye,2534436,Deonte Thompson,-1.498419,-0.125,-1.373419
1674,2543872,Nevin Lawson,2558129,Isaiah McKenzie,-1.497851,-0.172,-1.3258510000000001
1803,2495153,Marcus Gilchrist,2561002,DaeSean Hamilton,-1.496876,0.064,-1.5608760000000002
3066,1302,Aqib Talib,2558208,Chad Williams,-1.492852,-0.38,-1.1128520000000002
2051,2560822,Parry Nickerson,2556396,Chester Rogers,-1.489244,0.158,-1.647244
4281,2532861,Casey Hayward,2346,Pierre Garcon,-1.48519,-0.095,-1.39019
3236,2507917,Tramaine Brock,2540258,Travis Kelce,-1.48158,0.52,-2.0015799999999997
627,2508107,Jimmy Smith,2556370,Michael Thomas,-1.476539,0.6,-2.076539
4078,2540155,Xavier Rhodes,2532884,Marvin Jones,-1.474273,0.342,-1.816273
2539,2540221,Vince Williams,2543773,James White,-1.474088,0.096,-1.5700880000000002
3479,2555531,Anthony Brown,2559153,Keelan Cole,-1.47131,-0.053,-1.41831
872,89756,Jason McCourty,2558129,Isaiah McKenzie,-1.469665,-0.172,-1.297665
3546,2552568,Byron Jones,1581,DeSean Jackson,-1.463839,0.207,-1.670839
721,2556571,Jonathan Jones,2543646,Bruce Ellington,-1.458716,-0.036000000000000004,-1.4227159999999999
663,2560963,Anthony Averett,2560961,Marcell Ateman,-1.4578,-0.156,-1.3018
3284,2556278,Will Parks,2505299,Antonio Gates,-1.452938,0.247,-1.699938
2254,2539334,Desmond Trufant,2540158,Zach Ertz,-1.451914,0.207,-1.658914
1183,2555277,Eli Apple,2560813,D.J. Moore,-1.449751,0.045,-1.494751
876,2533062,Stephon Gilmore,2556462,Robby Anderson,-1.449296,0.013999999999999999,-1.463296
1505,2560982,Tony Brown,2558856,David Moore,-1.44923,0.254,-1.70323
4233,2558077,Lano Hill,2558266,George Kittle,-1.448202,0.44,-1.888202
3599,2495108,Prince Amukamara,2552656,J.J. Nelson,-1.439398,-0.353,-1.086398
3368,2532848,Tashaun Gipson,2559159,Jason Croom,-1.439026,-0.35600000000000004,-1.0830259999999998
1079,2558061,Marshon Lattimore,2555209,Chris Moore,-1.436153,0.138,-1.574153
4322,2559164,Michael Davis,2561002,DaeSean Hamilton,-1.435932,0.064,-1.499932
3944,2555349,Kendall Fuller,2540169,Robert Woods,-1.435745,0.447,-1.8827450000000001
2423,2556559,Mike Hilton,2543488,Jarvis Landry,-1.434661,-0.036000000000000004,-1.398661
2053,2553353,Darryl Roberts,2552608,Stefon Diggs,-1.432325,-0.02,-1.412325
89,2556587,Cre'von LeBlanc,2561224,Keith Kirkwood,-1.42824,0.506,-1.93424
2381,2539653,Robert Alford,2561272,Trent Sherfield,-1.427139,0.038,-1.465139
621,4365,Brandon Carr,2506122,Benjamin Watson,-1.426868,0.41200000000000003,-1.8388680000000002
3097,2552488,Marcus Peters,497322,Emmanuel Sanders,-1.423319,0.221,-1.644319
4305,2532861,Casey Hayward,2558856,David Moore,-1.421092,0.254,-1.675092
3301,2550659,Tyler Patmon,2552424,Phillip Dorsett,-1.421069,0.16399999999999998,-1.5850689999999998
4144,2539243,Bradley McDougald,2553454,Geoff Swaim,-1.412389,0.13699999999999998,-1.549389
4204,2553637,Justin Coleman,2560907,Marquez Valdes-Scantling,-1.408403,0.12300000000000001,-1.531403
4061,2555177,Mackensie Alexander,2506106,Larry Fitzgerald,-1.404161,0.023,-1.427161
1121,2558061,Marshon Lattimore,2533039,Alshon Jeffery,-1.403726,0.507,-1.910726
1300,2558009,Budda Baker,2558856,David Moore,-1.402721,0.254,-1.656721
2016,2553353,Darryl Roberts,2560988,Antonio Callaway,-1.401962,-0.061,-1.340962
2777,2558065,Adoree' Jackson,2556462,Robby Anderson,-1.40043,0.013999999999999999,-1.41443
4249,2553637,Justin Coleman,2556214,Tyreek Hill,-1.399793,0.479,-1.878793
2161,2559208,Ryan Lewis,2556460,Geronimo Allison,-1.396454,0.536,-1.9324540000000001
2978,2495507,Richard Sherman,2558208,Chad Williams,-1.396356,-0.38,-1.016356
2959,2543741,Jimmie Ward,2505299,Antonio Gates,-1.396293,0.247,-1.643293
3647,2553500,Bryce Callahan,2558052,Kenny Golladay,-1.394739,0.47200000000000003,-1.866739
2393,2539653,Robert Alford,2558066,Curtis Samuel,-1.394167,0.052000000000000005,-1.446167
3294,2539237,D.J. Hayden,2530515,Chris Hogan,-1.392499,0.40700000000000003,-1.799499
435,2560725,Minkah Fitzpatrick,2543828,Quincy Enunwa,-1.391528,-0.051,-1.3405280000000002
2567,2558136,Fabian Moreau,2532865,T.Y. Hilton,-1.389731,0.546,-1.935731
4226,2558259,Shaquill Griffin,2552608,Stefon Diggs,-1.388985,-0.02,-1.368985
1106,2552484,P.J. Williams,2543498,Brandin Cooks,-1.387966,0.49200000000000005,-1.879966
1109,2552484,P.J. Williams,2555466,Tyler Boyd,-1.387765,0.579,-1.9667649999999999
2688,2550613,Malcolm Butler,2555346,Will Fuller,-1.387341,0.797,-2.184341
3328,2541162,A.J. Bouye,2535698,Cole Beasley,-1.381667,0.435,-1.816667
1728,2555568,Erik Harris,2505299,Antonio Gates,-1.37967,0.247,-1.6266699999999998
4239,2558259,Shaquill Griffin,2558914,Kendrick Bourne,-1.37582,0.16699999999999998,-1.54282
1653,2543872,Nevin Lawson,2558194,Josh Reynolds,-1.371225,0.133,-1.504225
1679,2543872,Nevin Lawson,2541785,Adam Thielen,-1.36685,0.35100000000000003,-1.7178499999999999
1971,2543474,Darqueze Dennard,2543488,Jarvis Landry,-1.366253,-0.036000000000000004,-1.330253
2056,2560822,Parry Nickerson,2541785,Adam Thielen,-1.365583,0.35100000000000003,-1.716583
903,2532875,Janoris Jenkins,2540165,DeAndre Hopkins,-1.362132,0.429,-1.791132
3180,2507917,Tramaine Brock,2543847,John Brown,-1.359293,0.168,-1.527293
3501,2557840,Chidobe Awuzie,2495454,Julio Jones,-1.359008,0.402,-1.761008
646,2508107,Jimmy Smith,2560890,Auden Tate,-1.357649,-0.649,-0.7086490000000001
956,2552454,Landon Collins,2540160,Jordan Reed,-1.357613,-0.14,-1.217613
277,2550164,T.J. Carrie,2540165,DeAndre Hopkins,-1.356809,0.429,-1.785809
415,2543811,Pierre Desir,2552487,Amari Cooper,-1.356556,0.27899999999999997,-1.635556
2304,2539334,Desmond Trufant,2560920,James Washington,-1.350557,0.003,-1.353557
1391,2540152,Eric Reid,2550656,Cameron Brate,-1.343779,0.025,-1.368779
2204,2560766,Taron Johnson,2535964,Josh Bellamy,-1.337397,-0.42100000000000004,-0.9163969999999999
1496,2560982,Tony Brown,2552409,DeVante Parker,-1.335693,-0.040999999999999995,-1.294693
1223,2558009,Budda Baker,2558202,Trent Taylor,-1.335408,-0.109,-1.226408
2918,2561039,Carlton Davis,2560735,Michael Gallup,-1.333551,0.11599999999999999,-1.449551
2526,2556559,Mike Hilton,2540154,Keenan Allen,-1.329283,0.257,-1.5862829999999999
3716,2550605,Marcus Williams,2555214,Laquon Treadwell,-1.327606,-0.14300000000000002,-1.184606
2005,2532877,Trumaine Johnson,2558052,Kenny Golladay,-1.326842,0.47200000000000003,-1.798842
2748,2558065,Adoree' Jackson,2537931,Josh Gordon,-1.325232,0.544,-1.869232
2072,2553353,Darryl Roberts,2556190,Jakeem Grant,-1.324048,0.063,-1.3870479999999998
2385,2556443,Sharrod Neasman,2558273,T.J. Logan,-1.323736,-0.733,-0.590736
1981,2543474,Darqueze Dennard,2558149,JuJu Smith-Schuster,-1.323154,0.332,-1.655154
764,2556571,Jonathan Jones,2556396,Chester Rogers,-1.321042,0.158,-1.479042
1160,2533008,Demario Davis,2560894,Ian Thomas,-1.318598,0.196,-1.5145979999999999
3152,2540197,Nickell Robey-Coleman,2543646,Bruce Ellington,-1.314567,-0.036000000000000004,-1.278567
3640,2553500,Bryce Callahan,2558052,Kenny Golladay,-1.304509,0.47200000000000003,-1.776509
3566,2553500,Bryce Callahan,2495448,Randall Cobb,-1.303238,0.084,-1.387238
798,71251,Patrick Chung,2495139,Charles Clay,-1.296042,-0.498,-0.7980419999999999
1292,2556371,Brandon Williams,2561061,Russell Gage,-1.295231,0.248,-1.543231
1404,2506352,Thomas Davis,2533040,Mohamed Sanu,-1.291593,0.44,-1.731593
1494,2560952,Jaire Alexander,2552409,DeVante Parker,-1.29095,-0.040999999999999995,-1.2499500000000001
1470,2560952,Jaire Alexander,2540169,Robert Woods,-1.288005,0.447,-1.7350050000000001
840,2533062,Stephon Gilmore,2552608,Stefon Diggs,-1.281056,-0.02,-1.261056
565,2555378,Tavon Young,2495189,Jeremy Kerley,-1.280498,-0.6559999999999999,-0.624498
1596,2540288,Darius Slay,2560907,Marquez Valdes-Scantling,-1.279358,0.12300000000000001,-1.402358
2020,2533059,Morris Claiborne,2560988,Antonio Callaway,-1.268244,-0.061,-1.207244
612,2555378,Tavon Young,2543488,Jarvis Landry,-1.266561,-0.036000000000000004,-1.230561
1612,2540288,Darius Slay,2561482,Chad Beebe,-1.265061,0.184,-1.449061
772,89756,Jason McCourty,2558877,Zach Pascal,-1.264508,-0.07,-1.194508
3916,2555349,Kendall Fuller,2543488,Jarvis Landry,-1.263996,-0.036000000000000004,-1.2279959999999999
2256,2556445,Brian Poole,2495459,Torrey Smith,-1.263505,0.32,-1.5835050000000002
1071,2558061,Marshon Lattimore,71269,Michael Crabtree,-1.263432,-0.079,-1.1844320000000002
1993,2553353,Darryl Roberts,497326,Golden Tate,-1.262942,-0.009000000000000001,-1.2539420000000001
3723,496735,Kareem Jackson,2532903,Rishard Matthews,-1.26219,-0.461,-0.8011899999999998
2797,2550613,Malcolm Butler,2552415,Jamison Crowder,-1.261201,0.1,-1.361201
2257,2539334,Desmond Trufant,2552458,Devin Funchess,-1.260487,0.001,-1.2614869999999998
685,2508107,Jimmy Smith,2556214,Tyreek Hill,-1.249309,0.479,-1.7283089999999999
2610,2532920,Josh Norman,2550198,Bennie Fowler,-1.248998,0.266,-1.514998
1253,2495504,Patrick Peterson,2556214,Tyreek Hill,-1.248914,0.479,-1.7279140000000002
2468,2560712,Terrell Edmunds,2552453,Tevin Coleman,-1.247396,0.213,-1.460396
1802,2543855,Bene' Benwikere,2560888,Courtland Sutton,-1.246896,0.162,-1.408896
871,2533062,Stephon Gilmore,2557863,Zay Jones,-1.24506,-0.109,-1.13606
1302,2495339,Da'Norris Searcy,2535698,Cole Beasley,-1.244114,0.435,-1.679114
2795,2555158,Kevin Byard,2557886,Jeremy Sprinkle,-1.242269,0.128,-1.370269
3958,2555349,Kendall Fuller,2550597,Seth Roberts,-1.240029,0.28800000000000003,-1.528029
194,2543720,Christian Kirksey,2560747,Hayden Hurst,-1.231735,0.057999999999999996,-1.289735
2709,2555158,Kevin Byard,2540158,Zach Ertz,-1.229365,0.207,-1.4363650000000001
2752,2558065,Adoree' Jackson,2537931,Josh Gordon,-1.228456,0.544,-1.772456
145,2543637,Terrance Mitchell,2508061,Antonio Brown,-1.226288,0.114,-1.3402880000000001
4285,2550842,Adrian Phillips,71265,Jared Cook,-1.224159,0.22699999999999998,-1.451159
4382,2559164,Michael Davis,2558985,Tim Patrick,-1.217191,0.247,-1.464191
496,2560725,Minkah Fitzpatrick,2532887,Jermaine Kearse,-1.216046,-0.17800000000000002,-1.038046
3813,2307,Orlando Scandrick,2560920,James Washington,-1.215556,0.003,-1.218556
1130,2555277,Eli Apple,2495454,Julio Jones,-1.212183,0.402,-1.6141830000000001
3489,2552568,Byron Jones,497326,Golden Tate,-1.206599,-0.009000000000000001,-1.197599
4278,2557927,Desmond King,2558202,Trent Taylor,-1.204474,-0.109,-1.095474
217,2543720,Christian Kirksey,2550656,Cameron Brate,-1.198522,0.025,-1.223522
656,4365,Brandon Carr,2555466,Tyler Boyd,-1.198252,0.579,-1.777252
3687,2553500,Bryce Callahan,2540169,Robert Woods,-1.195292,0.447,-1.642292
1383,80668,Captain Munnerlyn,2541966,Jaron Brown,-1.194012,0.677,-1.8710120000000001
263,2555540,Derrick Kindred,2552559,C.J. Uzomah,-1.189711,0.141,-1.330711
2844,2561039,Carlton Davis,2508061,Antonio Brown,-1.189382,0.114,-1.303382
411,2557961,Quincy Wilson,2550353,Allen Hurns,-1.187344,0.23600000000000002,-1.423344
1427,2495170,Davon House,2555214,Laquon Treadwell,-1.185897,-0.14300000000000002,-1.042897
377,2558976,Kenny Moore II,2557895,Dede Westbrook,-1.185687,0.183,-1.368687
4106,2555177,Mackensie Alexander,497240,Rob Gronkowski,-1.183891,0.39899999999999997,-1.582891
403,2543811,Pierre Desir,2540165,DeAndre Hopkins,-1.178329,0.429,-1.607329
426,2558976,Kenny Moore II,2553896,Darius Jennings,-1.171643,-0.316,-0.8556429999999999
2470,496733,Joe Haden,2495454,Julio Jones,-1.170037,0.402,-1.572037
