,db nflId,db name,rc nflId,rc name,play epa,expected epa,epa delta
3667,2555552,Ryan Smith,2558066,Curtis Samuel,-1.763528,0.052000000000000005,-1.815528
4212,2555550,Justin Simmons,2540154,Keenan Allen,-1.763462,0.257,-2.020462
1308,2555277,Eli Apple,2543500,Jordan Matthews,-1.762892,0.46799999999999997,-2.230892
4728,496735,Kareem Jackson,2543773,James White,-1.762229,0.096,-1.8582290000000001
3841,2561006,Marcell Harris,2543509,Allen Robinson,-1.760903,0.285,-2.045903
2788,2507817,Rafael Bush,2543836,T.J. Jones,-1.759067,0.10400000000000001,-1.863067
5190,2552448,Trae Waynes,2558049,Michael Roberts,-1.758129,-0.535,-1.2231290000000001
2786,2535867,Julian Stanford,2540020,Theo Riddick,-1.755821,-0.226,-1.529821
2927,2539334,Desmond Trufant,2561224,Keith Kirkwood,-1.753933,0.506,-2.259933
4544,2495108,Prince Amukamara,2559248,Ricky Seals-Jones,-1.753019,-0.486,-1.2670190000000001
1312,2552484,P.J. Williams,497326,Golden Tate,-1.752931,-0.009000000000000001,-1.7439310000000001
596,2560725,Minkah Fitzpatrick,2560729,Robert Foster,-1.748185,0.747,-2.495185
4637,2543681,Kyle Fuller,2552608,Stefon Diggs,-1.747517,-0.02,-1.727517
4186,2507917,Tramaine Brock,2560988,Antonio Callaway,-1.744529,-0.061,-1.683529
1903,2560952,Jaire Alexander,2543509,Allen Robinson,-1.743885,0.285,-2.028885
5458,2558182,Rayshawn Jenkins,2543488,Jarvis Landry,-1.743461,-0.036000000000000004,-1.707461
3755,2558971,Greg Mabin,2540154,Keenan Allen,-1.743226,0.257,-2.000226
4209,2555550,Justin Simmons,1032,Jordy Nelson,-1.743206,0.17600000000000002,-1.919206
2677,2560713,Tremaine Edmunds,2560957,Mark Andrews,-1.740273,0.759,-2.499273
1796,2560952,Jaire Alexander,79607,LeSean McCoy,-1.739679,-0.17600000000000002,-1.563679
4282,494259,Barry Church,2533034,Lamar Miller,-1.739373,-0.35200000000000004,-1.387373
2479,2557979,Jamal Adams,2552580,A.J. Derby,-1.737515,0.608,-2.345515
1155,2561001,Grant Haley,2552415,Jamison Crowder,-1.73744,0.1,-1.8374400000000002
3395,2558065,Adoree' Jackson,2552600,Nelson Agholor,-1.736316,0.204,-1.940316
4819,2495872,Johnathan Joseph,2561018,D.J. Chark,-1.734873,-0.498,-1.2368730000000001
1189,2539338,B.W. Webb,2560735,Michael Gallup,-1.734146,0.11599999999999999,-1.850146
767,2558067,Marlon Humphrey,2556214,Tyreek Hill,-1.733989,0.479,-2.212989
2545,2553353,Darryl Roberts,2552608,Stefon Diggs,-1.733613,-0.02,-1.713613
5411,2550842,Adrian Phillips,2495453,Andre Holmes,-1.73265,-0.013999999999999999,-1.71865
3653,2556934,Javien Elliott,2558266,George Kittle,-1.731957,0.44,-2.171957
2055,2552262,Quandre Diggs,2557889,Gerald Everett,-1.731403,0.21,-1.941403
2982,2560712,Terrell Edmunds,2557986,David Njoku,-1.731358,0.002,-1.733358
199,2560916,Denzel Ward,2532887,Jermaine Kearse,-1.730828,-0.17800000000000002,-1.552828
3781,2550654,K'Waun Williams,2506106,Larry Fitzgerald,-1.729461,0.023,-1.7524609999999998
4587,2495108,Prince Amukamara,2537931,Josh Gordon,-1.726926,0.544,-2.2709260000000002
941,89756,Jason McCourty,2555317,Tajae Sharpe,-1.725661,0.146,-1.8716609999999998
3693,2532828,Lavonte David,71269,Michael Crabtree,-1.725599,-0.079,-1.6465990000000001
4764,2495872,Johnathan Joseph,2543590,Cody Latimer,-1.725219,0.45299999999999996,-2.178219
4367,2555531,Anthony Brown,2532978,Jarius Wright,-1.723967,0.043,-1.766967
3159,2532946,Coty Sensabaugh,2543773,James White,-1.72195,0.096,-1.8179500000000002
5528,2557927,Desmond King,2555466,Tyler Boyd,-1.721221,0.579,-2.3002209999999996
3374,2539320,Kenny Vaccaro,2556190,Jakeem Grant,-1.717894,0.063,-1.780894
4856,2540180,Tyrann Mathieu,2495826,Vernon Davis,-1.717522,0.39399999999999996,-2.111522
3799,2560917,Fred Warner,2543496,Odell Beckham Jr.,-1.716549,0.305,-2.0215490000000003
4802,2495872,Johnathan Joseph,2557863,Zay Jones,-1.715406,-0.109,-1.606406
1574,2555175,James Bradberry,2553454,Geoff Swaim,-1.715264,0.13699999999999998,-1.852264
3654,2556456,Andrew Adams,2558266,George Kittle,-1.714591,0.44,-2.154591
893,2543699,Kyle Van Noy,2558250,Tarik Cohen,-1.71443,0.335,-2.04943
3418,2558065,Adoree' Jackson,2543471,Kelvin Benjamin,-1.704832,-0.493,-1.2118319999999998
1588,2555175,James Bradberry,2495454,Julio Jones,-1.703802,0.402,-2.105802
2337,2533060,Dre Kirkpatrick,2540202,Kenny Stills,-1.702459,0.384,-2.086459
789,2505660,Terrell Suggs,2560756,Justin Jackson,-1.702243,-0.015,-1.687243
4134,2555550,Justin Simmons,2553913,Tyrell Williams,-1.701445,0.486,-2.1874450000000003
366,2558060,Malik Hooker,2559150,Corey Clement,-1.700908,-0.006999999999999999,-1.6939080000000002
408,2543811,Pierre Desir,1032,Jordy Nelson,-1.70064,0.17600000000000002,-1.8766399999999999
670,4365,Brandon Carr,2557859,Jake Butt,-1.70034,-1.385,-0.31533999999999995
4973,2530794,Ron Parker,2553318,James O'Shaughnessy,-1.699804,-0.285,-1.4148040000000002
1043,2540143,Alec Ogletree,2558019,Alvin Kamara,-1.699778,0.203,-1.902778
3081,496733,Joe Haden,2552597,Breshad Perriman,-1.698478,0.624,-2.322478
3522,2558065,Adoree' Jackson,2541944,Russell Shepard,-1.695064,0.14300000000000002,-1.838064
2315,2533060,Dre Kirkpatrick,2495459,Torrey Smith,-1.694781,0.32,-2.014781
3756,2495507,Richard Sherman,2558208,Chad Williams,-1.694601,-0.38,-1.3146010000000001
4874,2495872,Johnathan Joseph,2560988,Antonio Callaway,-1.693485,-0.061,-1.632485
4980,2555349,Kendall Fuller,2495211,Niles Paul,-1.693405,0.054000000000000006,-1.747405
2931,2556445,Brian Poole,71269,Michael Crabtree,-1.691921,-0.079,-1.612921
3963,2552488,Marcus Peters,2540258,Travis Kelce,-1.69151,0.52,-2.21151
472,2543811,Pierre Desir,2557848,Corey Davis,-1.691052,0.214,-1.905052
4407,2557920,Jourdan Lewis,2555346,Will Fuller,-1.690468,0.797,-2.4874680000000002
2252,2558062,Gareon Conley,2558149,JuJu Smith-Schuster,-1.69041,0.332,-2.02241
4022,2556277,Marqui Christian,2506106,Larry Fitzgerald,-1.690108,0.023,-1.7131079999999999
3343,2543470,Ha Ha Clinton-Dix,2543614,Donte Moncrief,-1.689032,0.05,-1.7390320000000001
3398,2555158,Kevin Byard,2540158,Zach Ertz,-1.688159,0.207,-1.895159
5410,2532861,Casey Hayward,2495453,Andre Holmes,-1.686545,-0.013999999999999999,-1.672545
4662,2543681,Kyle Fuller,2543496,Odell Beckham Jr.,-1.685046,0.305,-1.990046
3085,2555386,Sean Davis,2543488,Jarvis Landry,-1.684777,-0.036000000000000004,-1.648777
328,2560916,Denzel Ward,2555331,Cody Core,-1.684618,0.018000000000000002,-1.702618
3202,2553796,Quinton Dunbar,2558208,Chad Williams,-1.684271,-0.38,-1.304271
3219,2553796,Quinton Dunbar,2543495,Davante Adams,-1.684001,0.389,-2.073001
2137,2558062,Gareon Conley,2560888,Courtland Sutton,-1.683605,0.162,-1.845605
2155,2495617,Leon Hall,2555230,Kenyan Drake,-1.683038,0.013999999999999999,-1.697038
2156,2541200,Rashaan Melvin,2555468,Rashard Higgins,-1.681856,0.489,-2.170856
651,2543464,C.J. Mosley,2555466,Tyler Boyd,-1.681668,0.579,-2.260668
3184,2532946,Coty Sensabaugh,2561224,Keith Kirkwood,-1.680955,0.506,-2.186955
4589,2552385,Adrian Amos,2560738,Chris Herndon,-1.680866,0.16,-1.840866
4305,2539237,D.J. Hayden,2540215,Vance McDonald,-1.680115,0.258,-1.938115
5356,2558259,Shaquill Griffin,2560761,Richie James,-1.679812,-0.381,-1.298812
2762,2560713,Tremaine Edmunds,2557973,Leonard Fournette,-1.679641,0.183,-1.862641
991,494287,Devin McCourty,2557863,Zay Jones,-1.679203,-0.109,-1.570203
3123,496733,Joe Haden,2561002,DaeSean Hamilton,-1.679189,0.064,-1.743189
2412,2558801,Jordan Evans,2543488,Jarvis Landry,-1.677618,-0.036000000000000004,-1.641618
3114,2540221,Vince Williams,2561018,D.J. Chark,-1.677101,-0.498,-1.179101
3544,2558065,Adoree' Jackson,2532865,T.Y. Hilton,-1.676666,0.546,-2.2226660000000003
1742,2555175,James Bradberry,2533040,Mohamed Sanu,-1.675639,0.44,-2.1156390000000003
5340,2558259,Shaquill Griffin,2560883,Equanimeous St. Brown,-1.675072,0.259,-1.934072
3282,2558136,Fabian Moreau,2533040,Mohamed Sanu,-1.672849,0.44,-2.112849
2842,2558184,Damontae Kazee,2558019,Alvin Kamara,-1.672829,0.203,-1.875829
4805,2495872,Johnathan Joseph,2557863,Zay Jones,-1.672603,-0.109,-1.563603
3780,2543741,Jimmie Ward,2559248,Ricky Seals-Jones,-1.672455,-0.486,-1.186455
3351,2532804,Zach Brown,2495469,Dion Lewis,-1.670531,-0.152,-1.518531
1635,80668,Captain Munnerlyn,2550542,Kapri Bibbs,-1.66954,-0.318,-1.35154
1878,2552605,Ibraheim Campbell,2560781,Christian Kirk,-1.669532,0.127,-1.796532
687,2558067,Marlon Humphrey,2508061,Antonio Brown,-1.669312,0.114,-1.783312
146,2556587,Cre'von LeBlanc,2540169,Robert Woods,-1.668623,0.447,-2.115623
75,2532800,Nigel Bradham,2495700,Greg Olsen,-1.668107,0.525,-2.193107
1495,2495807,Antoine Bethea,71265,Jared Cook,-1.667814,0.22699999999999998,-1.8948139999999998
13,2534832,Rodney McLeod,2558023,Eric Saubert,-1.667547,-0.981,-0.6865469999999999
2322,2555528,Nick Vigil,2560854,Calvin Ridley,-1.665886,0.483,-2.148886
3906,2540197,Nickell Robey-Coleman,2560888,Courtland Sutton,-1.665219,0.162,-1.827219
4069,2506345,Adam Jones,2552652,Chris Conley,-1.664076,0.077,-1.741076
2305,2555528,Nick Vigil,2552631,Javorius Allen,-1.664042,-0.022000000000000002,-1.642042
3071,2558849,Cameron Sutton,2552559,C.J. Uzomah,-1.663718,0.141,-1.804718
4720,2555155,Deon Bush,2552608,Stefon Diggs,-1.662818,-0.02,-1.642818
4350,2555280,Jalen Ramsey,2540202,Kenny Stills,-1.662674,0.384,-2.046674
3817,2550654,K'Waun Williams,1581,DeSean Jackson,-1.661782,0.207,-1.8687820000000002
3131,496727,Morgan Burnett,497322,Emmanuel Sanders,-1.660029,0.221,-1.881029
3629,2556456,Andrew Adams,2552559,C.J. Uzomah,-1.659179,0.141,-1.800179
3899,2552488,Marcus Peters,2555214,Laquon Treadwell,-1.658621,-0.14300000000000002,-1.5156209999999999
4631,2553500,Bryce Callahan,2541785,Adam Thielen,-1.658245,0.35100000000000003,-2.009245
531,2559058,Maurice Smith,2552424,Phillip Dorsett,-1.65543,0.16399999999999998,-1.8194299999999999
728,2555378,Tavon Young,2555466,Tyler Boyd,-1.654494,0.579,-2.233494
401,2557961,Quincy Wilson,2495139,Charles Clay,-1.654396,-0.498,-1.156396
783,2495775,Eric Weddle,2550656,Cameron Brate,-1.653158,0.025,-1.6781579999999998
601,2555539,Xavien Howard,2557863,Zay Jones,-1.653005,-0.109,-1.544005
1745,2555175,James Bradberry,2557034,Marvin Hall,-1.652538,-0.048,-1.604538
2756,2557969,Matt Milano,2557934,Elijah McGuire,-1.652485,-0.149,-1.503485
254,2560964,Genard Avery,2557856,O.J. Howard,-1.651858,0.589,-2.2408580000000002
4159,2550930,Todd Davis,2540156,Giovani Bernard,-1.651731,-0.205,-1.446731
3102,2532946,Coty Sensabaugh,2560813,D.J. Moore,-1.648708,0.045,-1.693708
3611,2506861,Brent Grimes,2557986,David Njoku,-1.648487,0.002,-1.650487
4588,2553500,Bryce Callahan,2532887,Jermaine Kearse,-1.646974,-0.17800000000000002,-1.468974
5253,2553655,Anthony Harris,2543836,T.J. Jones,-1.64619,0.10400000000000001,-1.7501900000000001
4487,2552568,Byron Jones,2540158,Zach Ertz,-1.646097,0.207,-1.853097
2665,2560766,Taron Johnson,2550256,Willie Snead,-1.645381,0.061,-1.706381
2585,2532877,Trumaine Johnson,2531332,Terrelle Pryor,-1.643319,0.0,-1.643319
648,2540164,Tony Jefferson,2543767,Logan Thomas,-1.642194,-0.011000000000000001,-1.631194
575,2552434,Bobby McCain,2532887,Jermaine Kearse,-1.641487,-0.17800000000000002,-1.463487
2208,2555394,Daryl Worley,2540154,Keenan Allen,-1.6381,0.257,-1.8950999999999998
4550,2543681,Kyle Fuller,1581,DeSean Jackson,-1.636874,0.207,-1.843874
4410,2557920,Jourdan Lewis,2557895,Dede Westbrook,-1.636545,0.183,-1.819545
961,2541243,Duron Harmon,2557991,Dalvin Cook,-1.635996,0.040999999999999995,-1.676996
3228,2557880,Josh Harvey-Clemons,2552429,Ty Montgomery,-1.635866,-0.18,-1.455866
195,2556489,James Burgess,2495328,Bilal Powell,-1.635756,-0.69,-0.945756
819,2541243,Duron Harmon,2543646,Bruce Ellington,-1.634966,-0.036000000000000004,-1.5989659999999999
4934,2543874,Andre Hal,2557895,Dede Westbrook,-1.634908,0.183,-1.817908
3438,2354,Wesley Woodyard,2559169,Austin Ekeler,-1.634633,0.109,-1.743633
2555,2543712,Terrence Brooks,2552608,Stefon Diggs,-1.634381,-0.02,-1.614381
3999,2556277,Marqui Christian,2550284,Trey Burton,-1.633666,0.07,-1.7036660000000001
2014,2543869,Devon Kennard,2541785,Adam Thielen,-1.633205,0.35100000000000003,-1.984205
379,2556429,Matthias Farley,2555346,Will Fuller,-1.633183,0.797,-2.430183
4623,494289,Sherrick McManis,2532884,Marvin Jones,-1.633175,0.342,-1.9751750000000001
2976,496727,Morgan Burnett,2552461,Duke Johnson,-1.632935,0.239,-1.8719350000000001
3179,2532946,Coty Sensabaugh,2507166,Ted Ginn,-1.6328,-0.077,-1.5558
744,2558067,Marlon Humphrey,2560961,Marcell Ateman,-1.630636,-0.156,-1.474636
4103,2530510,Chris Harris,2506106,Larry Fitzgerald,-1.626186,0.023,-1.6491859999999998
2775,2539240,Micah Hyde,2552409,DeVante Parker,-1.62554,-0.040999999999999995,-1.58454
220,2555166,Joe Schobert,2560957,Mark Andrews,-1.625095,0.759,-2.384095
2874,2552392,Jordan Richards,1581,DeSean Jackson,-1.623771,0.207,-1.8307710000000001
2256,2555394,Daryl Worley,2558010,John Ross,-1.62287,-0.3,-1.32287
3972,2543492,Lamarcus Joyner,2556214,Tyreek Hill,-1.62273,0.479,-2.10173
3236,2553796,Quinton Dunbar,2560813,D.J. Moore,-1.622482,0.045,-1.667482
122,2556587,Cre'von LeBlanc,2555343,Josh Doctson,-1.621232,-0.07,-1.551232
2599,2532877,Trumaine Johnson,2557848,Corey Davis,-1.62122,0.214,-1.83522
138,79848,Malcolm Jenkins,2558194,Josh Reynolds,-1.620696,0.133,-1.753696
1476,2495504,Patrick Peterson,2539964,Marquise Goodwin,-1.620548,0.23600000000000002,-1.856548
5558,2550842,Adrian Phillips,2558985,Tim Patrick,-1.619413,0.247,-1.866413
1101,2561015,Lorenzo Carter,2558918,Matt Breida,-1.618941,0.305,-1.923941
2735,2539240,Micah Hyde,2556396,Chester Rogers,-1.617999,0.158,-1.7759989999999999
4669,2560877,Roquan Smith,2555295,Sterling Shepard,-1.61718,0.289,-1.90618
5523,2550842,Adrian Phillips,2540215,Vance McDonald,-1.616345,0.258,-1.874345
5472,2550842,Adrian Phillips,2557848,Corey Davis,-1.616107,0.214,-1.830107
4849,2495251,Shareece Wright,2558985,Tim Patrick,-1.612155,0.247,-1.859155
1460,2543855,Bene' Benwikere,2495331,Aldrick Robinson,-1.610323,0.239,-1.849323
1880,2555161,Blake Martinez,2560781,Christian Kirk,-1.60885,0.127,-1.73585
4320,2532848,Tashaun Gipson,2534436,Deonte Thompson,-1.606541,-0.125,-1.481541
5153,2555177,Mackensie Alexander,2506106,Larry Fitzgerald,-1.604726,0.023,-1.627726
3543,2539320,Kenny Vaccaro,2532865,T.Y. Hilton,-1.604241,0.546,-2.1502410000000003
1698,2552447,Shaq Thompson,2553439,Mike Davis,-1.602464,-0.221,-1.381464
3412,2540162,Logan Ryan,2495453,Andre Holmes,-1.601997,-0.013999999999999999,-1.5879969999999999
2318,2543474,Darqueze Dennard,2552458,Devin Funchess,-1.6011,0.001,-1.6020999999999999
1762,2543470,Ha Ha Clinton-Dix,2540200,Dion Sims,-1.59963,-0.838,-0.7616300000000001
2673,2560766,Taron Johnson,2552402,Nick Boyle,-1.599513,-0.147,-1.452513
3718,2558857,Adrian Colbert,497326,Golden Tate,-1.594504,-0.009000000000000001,-1.585504
2176,2541200,Rashaan Melvin,2552461,Duke Johnson,-1.594049,0.239,-1.833049
2505,2540219,J.J. Wilcox,2552471,T.J. Yeldon,-1.592078,-0.171,-1.421078
3059,2558849,Cameron Sutton,2557976,Joe Mixon,-1.590406,-0.076,-1.514406
4944,2307,Orlando Scandrick,2508061,Antonio Brown,-1.589186,0.114,-1.703186
964,494287,Devin McCourty,2541785,Adam Thielen,-1.588554,0.35100000000000003,-1.939554
4664,2543681,Kyle Fuller,2543496,Odell Beckham Jr.,-1.588505,0.305,-1.893505
2866,2552392,Jordan Richards,2508061,Antonio Brown,-1.587134,0.114,-1.7011340000000001
1803,2552697,Jermaine Whitehead,2557863,Zay Jones,-1.586159,-0.109,-1.477159
738,2543464,C.J. Mosley,2555466,Tyler Boyd,-1.585473,0.579,-2.164473
2264,2532986,Tahir Whitehead,2556519,Alex Erickson,-1.584864,-0.33899999999999997,-1.245864
751,2558248,Chuck Clark,71265,Jared Cook,-1.584478,0.22699999999999998,-1.8114780000000001
1446,2543855,Bene' Benwikere,2346,Pierre Garcon,-1.584048,-0.095,-1.489048
316,2550164,T.J. Carrie,2558066,Curtis Samuel,-1.583744,0.052000000000000005,-1.635744
3338,2543470,Ha Ha Clinton-Dix,2557858,Evan Engram,-1.583183,0.22,-1.803183
2697,2560766,Taron Johnson,2552608,Stefon Diggs,-1.580473,-0.02,-1.560473
3048,2556559,Mike Hilton,2495454,Julio Jones,-1.580288,0.402,-1.982288
2458,2555355,Clayton Fejedelem,2553737,Eli Rogers,-1.57939,0.08800000000000001,-1.6673900000000001
4697,2552385,Adrian Amos,2560907,Marquez Valdes-Scantling,-1.579131,0.12300000000000001,-1.702131
747,2558248,Chuck Clark,71265,Jared Cook,-1.578067,0.22699999999999998,-1.8050670000000002
473,238227,Mike Mitchell,2557848,Corey Davis,-1.577581,0.214,-1.7915809999999999
2873,2539334,Desmond Trufant,2543468,Mike Evans,-1.577154,0.39799999999999996,-1.9751539999999999
2173,2555568,Erik Harris,2543488,Jarvis Landry,-1.57612,-0.036000000000000004,-1.54012
4062,2555550,Justin Simmons,2540258,Travis Kelce,-1.576033,0.52,-2.0960330000000003
4390,2558159,Xavier Woods,2540020,Theo Riddick,-1.575666,-0.226,-1.349666
448,2543811,Pierre Desir,2540165,DeAndre Hopkins,-1.57517,0.429,-2.00417
4538,2495108,Prince Amukamara,2495893,Brandon Marshall,-1.573373,-0.168,-1.405373
1125,2561001,Grant Haley,1581,DeSean Jackson,-1.569904,0.207,-1.776904
3822,2558121,Elijah Lee,2559947,Phillip Lindsay,-1.569794,-0.191,-1.3787939999999999
4060,2543505,Bradley Roby,71269,Michael Crabtree,-1.568306,-0.079,-1.489306
3200,2558133,Montae Nicholson,2553435,David Johnson,-1.567966,-0.223,-1.3449659999999999
855,89756,Jason McCourty,2649,Danny Amendola,-1.564859,-0.028999999999999998,-1.535859
4648,2553500,Bryce Callahan,2543646,Bruce Ellington,-1.564589,-0.036000000000000004,-1.528589
3122,2532946,Coty Sensabaugh,2561018,D.J. Chark,-1.56289,-0.498,-1.06489
753,2558067,Marlon Humphrey,2560961,Marcell Ateman,-1.56262,-0.156,-1.40662
1798,2506789,Tramon Williams,2495453,Andre Holmes,-1.561683,-0.013999999999999999,-1.547683
2950,2556443,Sharrod Neasman,2543495,Davante Adams,-1.561476,0.389,-1.950476
5452,2532861,Casey Hayward,2560988,Antonio Callaway,-1.559866,-0.061,-1.498866
4059,2543505,Bradley Roby,2543847,John Brown,-1.558424,0.168,-1.726424
1030,2539338,B.W. Webb,2555346,Will Fuller,-1.558032,0.797,-2.355032
5266,2508080,Earl Thomas,2535698,Cole Beasley,-1.557349,0.435,-1.9923490000000001
2170,2559054,Nicholas Morrow,2552461,Duke Johnson,-1.556151,0.239,-1.7951510000000002
3509,2558065,Adoree' Jackson,2552425,Rashad Greene,-1.554064,-0.12,-1.4340639999999998
2726,2506268,Lorenzo Alexander,2543600,Alfred Blue,-1.552906,-0.37200000000000005,-1.1809059999999998
3065,2556559,Mike Hilton,2555466,Tyler Boyd,-1.549976,0.579,-2.1289759999999998
992,71251,Patrick Chung,2558129,Isaiah McKenzie,-1.548773,-0.172,-1.376773
3137,496733,Joe Haden,2540154,Keenan Allen,-1.547571,0.257,-1.8045710000000001
4371,2541832,Jeff Heath,2532978,Jarius Wright,-1.547208,0.043,-1.5902079999999998
1080,2552454,Landon Collins,2540158,Zach Ertz,-1.546579,0.207,-1.753579
3622,2561039,Carlton Davis,2557986,David Njoku,-1.546318,0.002,-1.548318
5133,2552448,Trae Waynes,2557898,Cooper Kupp,-1.544274,0.599,-2.143274
208,2556475,Briean Boddy-Calhoun,2550597,Seth Roberts,-1.543223,0.28800000000000003,-1.831223
3365,2540162,Logan Ryan,2649,Danny Amendola,-1.539156,-0.028999999999999998,-1.510156
1444,2558009,Budda Baker,2558912,Victor Bolden,-1.538128,-1.052,-0.4861279999999999
3339,2532804,Zach Brown,2557952,Wayne Gallman,-1.537477,-0.491,-1.0464769999999999
4991,2555542,Jordan Lucas,497240,Rob Gronkowski,-1.536854,0.39899999999999997,-1.935854
4734,2543501,Aaron Colvin,2530515,Chris Hogan,-1.536726,0.40700000000000003,-1.943726
955,2533062,Stephon Gilmore,2556462,Robby Anderson,-1.534575,0.013999999999999999,-1.548575
4555,2532961,Danny Trevathan,2557856,O.J. Howard,-1.534341,0.589,-2.123341
1442,2543769,Deone Bucannon,2555289,Nick Vannett,-1.533013,0.198,-1.731013
4902,2495872,Johnathan Joseph,497320,Andre Roberts,-1.532487,-0.546,-0.9864869999999999
5267,2532966,Bobby Wagner,2555224,Ezekiel Elliott,-1.53233,-0.055,-1.47733
4180,2543505,Bradley Roby,2560836,Dante Pettis,-1.531331,0.414,-1.945331
435,2558060,Malik Hooker,2540202,Kenny Stills,-1.525616,0.384,-1.9096160000000002
5042,2307,Orlando Scandrick,2552656,J.J. Nelson,-1.524885,-0.353,-1.171885
4943,2555173,Eric Murray,2540215,Vance McDonald,-1.524813,0.258,-1.782813
1616,80668,Captain Munnerlyn,2540148,Tyler Eifert,-1.524791,0.555,-2.079791
3710,2556456,Andrew Adams,2533040,Mohamed Sanu,-1.524558,0.44,-1.964558
4274,2556711,Jarrod Wilson,2559193,Blake Jarwin,-1.524176,0.34299999999999997,-1.867176
3195,496727,Morgan Burnett,2557976,Joe Mixon,-1.523289,-0.076,-1.4472889999999998
4895,496735,Kareem Jackson,2532865,T.Y. Hilton,-1.52283,0.546,-2.06883
4566,2552385,Adrian Amos,2649,Danny Amendola,-1.522437,-0.028999999999999998,-1.4934370000000001
457,2543811,Pierre Desir,2552487,Amari Cooper,-1.521085,0.27899999999999997,-1.800085
557,2560725,Minkah Fitzpatrick,497326,Golden Tate,-1.520411,-0.009000000000000001,-1.511411
2486,2533059,Morris Claiborne,2550272,Albert Wilson,-1.519638,0.159,-1.678638
4492,2555531,Anthony Brown,497326,Golden Tate,-1.51554,-0.009000000000000001,-1.5065400000000002
